id,source_id,title,datetime,top_article,reactions,comments,shares,comment_plugin
3933,cnn,Dwayne Johnson and Dany Garcia put muscle behind Athleticon,2019-09-10 12:59:39+00:00,False,5.0,3.0,16.0,0.0
3934,the-wall-street-journal,Activist to AT&T: What’s the Plan With WarnerMedia?,2019-09-10 11:15:00+00:00,True,0.0,0.0,0.0,0.0
3935,cnn,"Brain implants could give governments and companies power to read your mind, scientists warn",2019-09-10 16:07:42+00:00,False,0.0,0.0,13.0,0.0
3936,the-new-york-times,Apple iPhone Event: What to Expect,2019-09-10 16:30:03+00:00,False,6.0,0.0,74.0,0.0
3937,cbs-news,Friday the 13th to get full Harvest Moon,2019-09-10 17:12:27+00:00,False,5519.0,550.0,2895.0,0.0
3938,newsweek,Newt Gingrich Blasts 'Absurdity' of Democrats' Partisan Impeachment Inquiry Despite Leading Process Against Bill Clinton,2019-09-10 17:04:52+00:00,False,0.0,0.0,0.0,0.0
3939,reuters,EU antitrust chief Vestager gets another five-year term with more powers,2019-09-10 15:41:39+00:00,False,0.0,0.0,11.0,0.0
3940,business-insider,'Joker' is a chilling look at one of the greatest villains in comics that's all the more twisted because of its realness,2019-09-10 13:51:43+00:00,False,262.0,28.0,53.0,0.0
3941,the-wall-street-journal,MAX Grounding Puts Boeing on Track for Lowest Deliveries in Eight Years,2019-09-10 15:40:26+00:00,False,0.0,0.0,2.0,0.0
3942,abc-news,Ex-nurse accused in child deaths to stand trial in January,2019-09-10 16:07:25+00:00,False,0.0,0.0,0.0,0.0
3943,bbc-news,Man jailed over Galashiels town centre cannabis farm,2019-09-10 15:06:51+00:00,False,0.0,0.0,0.0,0.0
3944,business-insider,"My parents bought my first car and paid my college tuition — but looking back, I wish they hadn't",2019-09-10 16:34:53+00:00,False,1.0,4.0,8.0,0.0
3945,cbs-news,"Driver killed, 7 students injured in school bus crash",2019-09-10 15:57:02+00:00,False,1176.0,130.0,349.0,0.0
3946,cbs-news,NOAA chief speaks to meteorologists in Alabama amid outcry,2019-09-10 15:30:57+00:00,False,1.0,1.0,16.0,0.0
3947,the-new-york-times,"How Canadians Raised $2.3 Million to Save 2,000 Pristine Acres",2019-09-10 10:00:06+00:00,False,179.0,19.0,262.0,0.0
3948,abc-news,New Experiences Coming to Disneyland Paris in 2020 and Beyond,2019-09-10 15:45:42+00:00,False,312.0,47.0,58.0,0.0
3949,cbs-news,Michael Bloomberg blames FDA for contributing to teen vaping epidemic,2019-09-10 16:04:32+00:00,False,1.0,0.0,13.0,0.0
3950,cbs-news,Dozens of states investigating if Google violated antitrust regulations,2019-09-10 13:29:41+00:00,False,3.0,1.0,2.0,0.0
3951,the-irish-times,"Derry woman is British until she renounces citizenship, tribunal told",2019-09-10 14:52:12+00:00,False,3.0,1.0,13.0,0.0
3952,the-irish-times,Can you can pull off the mid-life multiple ear piercing? Maria Tash says you can,2019-09-10 13:00:00+00:00,False,9.0,20.0,3.0,0.0
3953,bbc-news,'Explosion' and fire at Edinburgh tenement block,2019-09-10 16:57:26+00:00,False,14.0,18.0,25.0,0.0
3954,reuters,U.S. Secretary of State Pompeo says Trump could meet with no preconditions with Iran's Rouhani at U.N.,2019-09-10 17:53:03+00:00,False,0.0,0.0,10.0,0.0
3955,business-insider,'Two decades with no progress for the middle class': New census data shows household income is the same as in 1999,2019-09-10 17:19:54+00:00,False,72.0,43.0,60.0,0.0
3956,bbc-news,European Clubs' Association: What has happened to planned reforms?,2019-09-10 18:04:39+00:00,False,0.0,0.0,5.0,0.0
3957,reuters,Libya's displaced struggle for shelter as fighting drags on,2019-09-10 15:30:30+00:00,False,0.0,0.0,7.0,0.0
3958,reuters,UPDATE 1-Mexico's Pemex to open bidding process for public-private contracts -minister,2019-09-10 15:58:46+00:00,False,0.0,0.0,2.0,0.0
3959,reuters,Anti-Kremlin candidate wins Moscow assembly seat with help of army votes: data,2019-09-10 17:39:59+00:00,False,2.0,0.0,9.0,0.0
3960,bbc-news,Earliest evidence of milk consumption,2019-09-10 16:59:38+00:00,False,26.0,5.0,62.0,0.0
3961,the-wall-street-journal,A Giant Bet Against Natural Gas Is Blowing Up,2019-09-10 15:28:00+00:00,True,0.0,0.0,0.0,0.0
3962,al-jazeera-english,Colombia FARC: Some former fighters still committed to peace deal,2019-09-10 07:01:03+00:00,False,6.0,2.0,10.0,0.0
3963,the-new-york-times,Jack Ma Is Retiring From Alibaba. He Won’t Go Far.,2019-09-10 14:17:18+00:00,False,129.0,20.0,51.0,0.0
3964,al-jazeera-english,"'Electric shocks, beatings': Kashmiris allege abuse by India army",2019-09-10 12:28:16+00:00,False,3893.0,1084.0,1957.0,0.0
3965,business-insider,Russia says the man named in reports as a US spy did work in Putin's office but wasn't 'a senior official' - Business Insider,2019-09-10 13:50:59+00:00,False,26.0,3.0,18.0,0.0
3966,cbs-news,"Greta Thunberg on the ""gift"" of Asperger's in fighting climate change: ""We need people who think outside the box""",2019-09-10 13:19:25+00:00,False,406.0,33.0,110.0,0.0
3967,abc-news,Czech President Zeman tells Serbia that he dislikes Kosovo,2019-09-10 15:24:56+00:00,False,0.0,0.0,4.0,0.0
3968,the-wall-street-journal,Blood Test To Identify PTSD...,2019-09-10 13:52:37+00:00,False,143.0,16.0,86.0,0.0
3969,the-irish-times,Councillor faces ‘five-figure’ legal bill after failed bid to block inquiry,2019-09-10 13:30:27+00:00,False,76.0,38.0,15.0,0.0
3970,business-insider,LIVE: Apple is minutes away from announcing new iPhones at its biggest event of the year (AAPL),2019-09-10 16:17:24+00:00,True,310.0,61.0,67.0,0.0
3971,cbs-news,Lead NOAA scientist vows to probe agency's defense of Trump,2019-09-10 11:19:41+00:00,False,0.0,1.0,4.0,0.0
3972,cnn,"Forwards or backwards, it's all the same. Welcome to Palindrome Week",2019-09-10 14:37:31+00:00,False,126.0,25.0,186.0,0.0
3973,the-wall-street-journal,WeWork’s Latest Threat: Old-School Landlords Trying to Copy WeWork,2019-09-10 15:00:00+00:00,True,48.0,12.0,20.0,0.0
3974,newsweek,Ross Must Resign If Report He Threatened NOAA Officials Is True: Democrat,2019-09-10 10:31:38+00:00,True,0.0,0.0,0.0,0.0
3975,al-jazeera-english,"'Electric shocks, beatings': Kashmiris allege abuse by India army",2019-09-10 12:29:00+00:00,True,0.0,0.0,0.0,0.0
3976,cnn,How to get help for someone who might be suicidal,2019-09-10 15:24:25+00:00,False,373.0,202.0,352.0,0.0
3977,abc-news,Rare harvest moon will happen on Friday the 13th,2019-09-10 17:43:30+00:00,False,1869.0,211.0,779.0,0.0
3978,reuters,"1,200 polling places closed in recent years: rights group",2019-09-10 17:22:00+00:00,False,0.0,0.0,0.0,0.0
3979,the-wall-street-journal,Number of Uninsured Americans Rises for First Time in Decade,2019-09-10 15:13:00+00:00,True,0.0,0.0,0.0,0.0
3980,cnn,Ashura stampede leaves at least 31 dead,2019-09-10 15:01:06+00:00,False,4.0,0.0,20.0,0.0
3981,bbc-news,What happens when an ambassador is summoned?,2019-09-10 17:53:45+00:00,False,0.0,0.0,19.0,0.0
3982,the-new-york-times,The Republican Party Is Doomed,2019-09-10 10:00:06+00:00,False,1812.0,992.0,694.0,0.0
3984,cnn,Sweden's highest peak loses its title,2019-09-10 16:41:13+00:00,False,13.0,0.0,125.0,0.0
3985,abc-news,Review: 'The Fifth Column' by Andrew Gross is stellar novel,2019-09-10 16:26:54+00:00,False,0.0,0.0,0.0,0.0
3986,newsweek,"Donald Trump's Approval Rating Slumps, Average Since Taking Office Is Lowest of Any Modern President at Comparable Point in Term: Poll",2019-09-10 13:42:09+00:00,False,23.0,4.0,17.0,0.0
3987,cnn,Trump's approval rating slips amid recession and trade war concerns,2019-09-10 13:29:42+00:00,False,1312.0,1241.0,414.0,0.0
3988,abc-news,PHOTO GALLERY: A selection of pictures from the past week,2019-09-10 15:26:47+00:00,False,0.0,0.0,0.0,0.0
3989,abc-news,Court orders federal agency to explain pipeline decision,2019-09-10 16:58:06+00:00,False,0.0,0.0,0.0,0.0
3990,cbs-news,"Greta Thunberg on the ""advantage"" of Asperger's in fighting climate change: ""We need people who think outside the box""",2019-09-10 13:45:44+00:00,False,358.0,26.0,97.0,0.0
3991,bbc-news,Robert Frank: Influential Swiss-American photographer dies at 94,2019-09-10 14:32:50+00:00,False,0.0,0.0,1.0,0.0
3992,newsweek,"Rapper Removes Pro-Putin, Homophobic Music Video After It Sets Record As Most Disliked On Russian YouTube",2019-09-10 17:39:27+00:00,False,0.0,0.0,2.0,0.0
3993,the-new-york-times,"Mugabe Is Dead, but Big Man Politics Lives On",2019-09-10 15:00:09+00:00,False,2.0,0.0,8.0,0.0
3994,abc-news,US household income finally matches 1999 peak; poverty drops,2019-09-10 14:31:54+00:00,False,0.0,0.0,2.0,0.0
3995,business-insider,15 weird US laws you may be surprised to know exist,2019-09-10 14:59:00+00:00,False,0.0,0.0,2.0,0.0
3996,reuters,"British electoral system unprepared to resist foreign interference, officials say",2019-09-10 17:37:12+00:00,False,0.0,0.0,7.0,0.0
3997,the-irish-times,"Beef row: 3,000 workers temporarily laid off amid ongoing blockade",2019-09-10 11:21:37+00:00,False,0.0,0.0,0.0,0.0
3998,the-irish-times,"No figures on shortage of special needs school places, says McHugh",2019-09-10 17:08:39+00:00,False,0.0,0.0,1.0,0.0
3999,cbs-news,"Billy Bush: The Access Hollywood tape was ""weaponized""",2019-09-10 14:19:52+00:00,False,5.0,6.0,5.0,0.0
4000,newsweek,Mystery Green Flash at Center of Distant Galaxy That Vanished After Just Two Weeks Discovered by Scientists,2019-09-10 07:44:42+00:00,False,0.0,0.0,10.0,0.0
4001,cnn,Kylie Jenner and Travis Scott featured in Playboy,2019-09-10 15:09:59+00:00,False,3.0,3.0,35.0,0.0
4002,reuters,Dorian's death toll in Bahamas rises to 50 - official,2019-09-10 17:17:34+00:00,False,0.0,0.0,0.0,0.0
4003,cbs-news,"New research sheds light on the day the dinosaurs died: ""We could have had a very different planet""",2019-09-10 12:43:42+00:00,False,0.0,0.0,0.0,0.0
4004,reuters,"With election call imminent, Canada's Trudeau visits storm-hit region",2019-09-10 15:44:03+00:00,False,0.0,0.0,0.0,0.0
4005,the-irish-times,Dublin bookshop windows bear testament to Margaret Atwood’s Handmaid’s Tale sequel,2019-09-10 09:41:27+00:00,False,0.0,0.0,1.0,0.0
4006,the-wall-street-journal,"Newsletter: Trump and the Fed, Steelmaker Woes, Mario Draghi’s Last Hurrah",2019-09-10 10:51:57+00:00,False,0.0,0.0,2.0,0.0
4007,cnn,"Bullock campaign seeks to reassure donors, suggests Biden can't beat Trump",2019-09-10 12:15:32+00:00,False,39.0,19.0,20.0,0.0
4008,abc-news,Alibaba's Ma steps down as industry faces uncertainty,2019-09-10 15:09:12+00:00,False,0.0,0.0,1.0,0.0
4009,newsweek,Fox News Host Calls Trump's Cancelled Plan to Meet Taliban Leaders at Camp David 'Bad Idea',2019-09-10 02:45:21+00:00,False,100.0,31.0,16.0,0.0
4010,abc-news,South Carolina holds hearing on heartbeat abortion ban,2019-09-10 16:42:41+00:00,False,0.0,0.0,0.0,0.0
4011,cnn,Gorsuch planned Kavanaugh's welcome dinner with a twist,2019-09-10 15:05:20+00:00,False,0.0,0.0,13.0,0.0
4012,bbc-news,Brian Barnes: Former Ryder Cup player dies aged 74,2019-09-10 15:13:15+00:00,False,239.0,76.0,110.0,0.0
4013,bbc-news,Downton Abbey movie: Stars on pressure of film at world premiere,2019-09-10 13:47:45+00:00,False,0.0,0.0,0.0,0.0
4014,bbc-news,County Championship: Somerset miss out on batting points against Yorkshire,2019-09-10 16:40:26+00:00,False,0.0,0.0,4.0,0.0
4015,cbs-news,"New research sheds light on the day the dinosaurs died: ""We could have had a very different planet""",2019-09-10 12:44:35+00:00,False,0.0,0.0,0.0,0.0
4016,bbc-news,Russia plays down story of 'extracted US spy',2019-09-10 14:13:48+00:00,True,0.0,0.0,0.0,0.0
4017,reuters,Germany pumps 650 million euros into IBM quantum computing alliance,2019-09-10 15:29:55+00:00,False,0.0,0.0,0.0,0.0
4018,newsweek,"Fans Speculate Over ""11:19"" Meaning in Latest Firefly Fun House",2019-09-10 15:44:30+00:00,False,0.0,0.0,1.0,0.0
4019,reuters,"Captain who broke Italy's migrant ban says ready to rescue more people at sea, raps EU",2019-09-10 16:30:56+00:00,False,0.0,0.0,4.0,0.0
4020,business-insider,"Trump tweeted a photo of a lightning strike very close to Air Force One, calling it ""amazing!""",2019-09-10 13:44:07+00:00,False,31.0,37.0,14.0,0.0
4021,abc-news,The Latest: Rescuer says 4 ship crewmen 'doing well',2019-09-10 14:28:43+00:00,False,0.0,0.0,0.0,0.0
4022,newsweek,"John Bolton Says He Offered To Resign, While Trump Claims He Fired National Security Adviser",2019-09-10 16:34:59+00:00,False,340.0,203.0,116.0,0.0
4023,cnn,Trump asks John Bolton to resign,2019-09-10 16:09:58+00:00,False,187.0,161.0,303.0,0.0
4024,cbs-news,John Bolton fired by Donald Trump today – live updates,2019-09-10 16:16:00+00:00,False,17866.0,8111.0,4240.0,0.0
4025,the-new-york-times,Are New Yorkers Fleeing the City?,2019-09-10 09:22:21+00:00,False,8.0,18.0,32.0,0.0
4026,the-irish-times,DUP believes there will be no border in the Irish Sea,2019-09-10 10:35:15+00:00,False,0.0,0.0,0.0,0.0
4027,the-irish-times,Beef dispute: Creed asks all sides not to escalate,2019-09-10 11:21:37+00:00,False,0.0,0.0,0.0,0.0
4028,business-insider,A majority of Americans think a recession will strike in the next year — and they're blaming Trump's trade war,2019-09-10 14:46:55+00:00,False,144.0,109.0,3297.0,0.0
4029,business-insider,I'm a millennial and I don't hate the VSCO girl — she's just the first new trend that makes me feel old,2019-09-10 15:29:00+00:00,True,32.0,9.0,1594.0,0.0
4030,the-irish-times,What next for Boris Johnson after another Commons defeat?,2019-09-10 08:58:19+00:00,False,33.0,50.0,9.0,0.0
4031,newsweek,"FIBA World Cup Draw: Quarterfinals Schedule, Live Stream and Latest Odds",2019-09-10 10:10:47+00:00,False,0.0,0.0,0.0,0.0
4032,the-irish-times,Kremlin calls reports of US spy in Putin’s office ‘pulp fiction’,2019-09-10 12:14:21+00:00,False,0.0,0.0,0.0,0.0
4033,business-insider,F-35s and F-15s just obliterated an entire Iraqi island to root out ISIS fighters,2019-09-10 16:55:17+00:00,False,91.0,9.0,44.0,0.0
4034,abc-news,Lyft announces policy changes after women sue over alleged sexual assault,2019-09-10 18:11:00+00:00,True,0.0,0.0,11.0,0.0
4035,reuters,Israel's Netanyahu announces post-election plan to annex West Bank's Jordan Valley,2019-09-10 17:40:48+00:00,True,57.0,22.0,2367.0,0.0
4036,cbs-news,John Bolton out as Trump's national security adviser,2019-09-10 16:59:52+00:00,False,0.0,0.0,2.0,0.0
4037,reuters,WTO top court backs Japan in case against S.Korea duties,2019-09-10 16:53:52+00:00,False,0.0,0.0,0.0,0.0
4038,newsweek,'Pokémon Go' Raid Update: Best Deoxys Counters and Complete List of Bosses,2019-09-10 14:07:21+00:00,False,0.0,0.0,3.0,0.0
4039,abc-news,Trump fires National Security Adviser John Bolton,2019-09-10 16:18:33+00:00,False,10053.0,5717.0,2746.0,0.0
4040,the-new-york-times,A Weekly Report From Afghanistan That Takes a Toll,2019-09-10 13:26:54+00:00,False,0.0,0.0,11.0,0.0
4041,reuters,Germany pumps 650 million euros into IBM quantum computing alliance,2019-09-10 15:38:21+00:00,False,5.0,0.0,2950.0,0.0
4042,business-insider,Apple's new subscription gaming service launches September 19 and costs $5 per month (AAPL),2019-09-10 17:33:13+00:00,False,14.0,0.0,9.0,0.0
4043,al-jazeera-english,Michael Schumacher in Paris hospital for 'secret treatment',2019-09-10 08:06:49+00:00,False,4.0,0.0,14.0,0.0
4044,newsweek,"Ilhan Omar Meets New Zealand's First Asylum Seeker MP, Shares Stories of 'Abuse and Violence We Face' as Refugee Politicians",2019-09-10 15:35:17+00:00,False,18.0,3.0,2.0,0.0
4045,bbc-news,Shia Muslim pilgrims mark Ashura in Iraq's Karbala,2019-09-10 16:17:22+00:00,False,0.0,0.0,0.0,0.0
4046,the-irish-times,"Penny finally dropping for UK on Brexit, says Phil Hogan",2019-09-10 11:00:15+00:00,False,102.0,25.0,56.0,0.0
4047,cnn,A glowing (but mini) harvest moon will light up Friday the 13th,2019-09-10 15:32:23+00:00,False,1.0,1.0,38.0,0.0
4048,the-new-york-times,"Peruvian Ceviche, Now With Plates and Chairs",2019-09-10 15:48:42+00:00,False,21.0,1.0,13.0,0.0
4049,bbc-news,US couple lose child custody over cancer refusal,2019-09-10 15:39:29+00:00,False,32.0,31.0,106.0,0.0
4050,cbs-news,9/9/19: CBSN Evening News,2019-09-10 03:00:39+00:00,False,0.0,0.0,1.0,0.0
4051,reuters,Netanyahu announces post-election plan to annex part of occupied West Bank,2019-09-10 15:47:26+00:00,False,0.0,0.0,0.0,0.0
4052,cnn,First on CNN: Lawmaker petitions Pompeo on delayed Russia sanctions,2019-09-10 14:00:47+00:00,False,153.0,324.0,79.0,0.0
4053,bbc-news,Oxfam superstore in Oxford: Shoppers give their verdict,2019-09-10 14:56:43+00:00,False,66.0,21.0,22.0,0.0
4054,the-wall-street-journal,"Mnuchin, Top Administration Officials to Testify on Fannie and Freddie Overhaul Effort - The Wall Street Journal",2019-09-10 10:00:00+00:00,False,25.0,10.0,25.0,0.0
4055,cbs-news,Sarah Palin's husband Todd apparently files for divorce,2019-09-10 13:24:13+00:00,False,475.0,232.0,120.0,0.0
4056,cnn,Someone grew a forest in the middle of a football stadium,2019-09-10 14:49:08+00:00,False,12.0,1.0,58.0,0.0
4057,al-jazeera-english,Trump sacks US national security adviser John Bolton,2019-09-10 16:21:32+00:00,False,1634.0,610.0,436.0,0.0
4058,newsweek,Male Honey Bees Temporarily Blind Queens With Their Semen so They Can't Mate Again,2019-09-10 11:09:22+00:00,False,197.0,57.0,99.0,0.0
4059,the-irish-times,London police looking for cyclist who headbutted pedestrian,2019-09-10 15:21:40+00:00,False,0.0,0.0,2.0,0.0
4060,cbs-news,North Korea launches projectiles hours after it offers to resume talks with U.S.,2019-09-10 11:30:19+00:00,False,3.0,2.0,6.0,0.0
4061,the-new-york-times,She Wanted to Watch a Soccer Match in Iran. She Paid With Her Life.,2019-09-10 17:18:34+00:00,False,2.0,0.0,31.0,0.0
4062,al-jazeera-english,Trump fires John Bolton as national security adviser,2019-09-10 16:10:00+00:00,True,0.0,0.0,0.0,0.0
4063,newsweek,Texas Father Averts Potential Mass Shooting After Reporting His Son to Police: 'He Wanted to Kill Many People',2019-09-10 14:57:42+00:00,False,187.0,35.0,56.0,0.0
4064,al-jazeera-english,India: Will southwest Monsoon withdraw on time?,2019-09-10 11:45:26+00:00,False,1.0,0.0,8.0,0.0
4065,the-new-york-times,Elizabeth Warren Continues to Persist,2019-09-10 10:23:47+00:00,False,213.0,69.0,130.0,0.0
4066,business-insider,Nordstrom is growing its fleet of stores that sell hardly anything at all — here's what they're like to visit,2019-09-10 15:37:27+00:00,False,0.0,0.0,1.0,0.0
4067,al-jazeera-english,"Kashmir unrest could lead Pakistan, India to 'accidental war'",2019-09-10 15:50:12+00:00,False,173.0,45.0,32.0,0.0
4068,bbc-news,County Championship: Darren Stevens stars as Kent take control against Nottinghamshire,2019-09-10 17:11:17+00:00,False,0.0,0.0,4.0,0.0
